"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"167","STD_POS_TO_VOIP_24","Shared","none","universal","pos","10.157.123.0/24","any","any","voip","10.63.254.0/24","any","mqtt","application-default","Allow","strict","","any"
"168","ALLOW_OUTSIDE_TO_MGMT_RISKY_37","Shared","remote-access","universal","outside","any","any","any","mgmt","10.180.121.0/24","any","telnet","application-default","Allow","none","","any"
"169","ALLOW_OUTSIDE_TO_INSIDE_RISKY_1","Shared","remote-access","universal","outside","any","any","any","inside","10.10.57.0/24","any","vnc","application-default","Allow","none","","any"
"170","STD_OUTSIDE_TO_VOIP_3022","Shared","none","universal","outside","any","any","any","voip","10.63.93.0/24","any","mqtt","application-default","Allow","strict","","any"
"171","STD_INSIDE_TO_MGMT_3278","Shared","none","universal","inside","10.10.54.0/24","any","any","mgmt","10.180.196.0/24","any","snmp-base","application-default","Allow","none","","any"
"172","STD_IOT_TO_POS_2392","Shared","none","universal","iot","10.158.125.0/24","any","any","pos","10.157.245.0/24","any","web-browsing","application-default","Allow","strict","","any"
"173","STD_OUTSIDE_TO_MGMT_1326","Shared","none","universal","outside","any","any","any","mgmt","10.180.155.0/24","any","voip-generic","application-default","Allow","none","","any"
"174","STD_POS_TO_DMZ2_3184","Shared","none","universal","pos","10.157.148.0/24","any","any","dmz2","10.176.31.0/24","any","web-browsing","application-default","Allow","none","","any"
"175","STD_INSIDE_TO_DMZ2_2968","Shared","app-team","universal","inside","10.10.75.0/24","any","any","dmz2","10.176.130.0/24","any","ntp","application-default","Allow","strict","","any"
"176","STD_IOT_TO_DMZ_1444","Shared","standard","universal","iot","10.158.253.0/24","any","any","dmz","10.46.217.0/24","any","voip-generic","application-default","Allow","none","","any"
"177","STD_OUTSIDE_TO_DMZ2_3150","Shared","app-team","universal","outside","any","any","any","dmz2","10.176.100.0/24","any","kerberos","application-default","Allow","strict","","any"
"178","STD_OUTSIDE_TO_MGMT_1191","Shared","none","universal","outside","any","any","any","mgmt","10.180.70.0/24","any","smtp","application-default","Allow","none","","any"
"179","STD_VOIP_TO_INSIDE_2863","Shared","standard","universal","voip","10.63.53.0/24","any","any","inside","10.10.177.0/24","any","ldap","application-default","Allow","strict","","any"
"180","STD_POS_TO_DMZ2_1062","Shared","app-team","universal","pos","10.157.48.0/24","any","any","dmz2","10.176.237.0/24","any","ldap","application-default","Allow","none","","any"
"181","STD_DMZ2_TO_INSIDE_3338","Shared","none","universal","dmz2","10.176.222.0/24","any","any","inside","10.10.60.0/24","any","ssl","application-default","Allow","none","","any"
"182","[Disabled] OLD_DISABLED_RULE_4","Shared","none","universal","outside","any","any","any","dmz2","10.176.72.0/24","any","any","any","Allow","none","","any"
"183","STD_OUTSIDE_TO_POS_758","Shared","standard","universal","outside","any","any","any","pos","10.157.103.0/24","any","kerberos","application-default","Allow","strict","","any"
"184","INTERNAL_BROAD_IOT_TO_POS_15","Shared","internal","universal","iot","any","any","any","pos","10.157.85.0/24","any","any","any","Allow","none","","any"
"185","STD_OUTSIDE_TO_INSIDE_3626","Shared","none","universal","outside","any","any","any","inside","10.10.242.0/24","any","ldap","application-default","Allow","strict","","any"
"186","INTERNAL_BROAD_IOT_TO_INSIDE_17","Shared","internal","universal","iot","any","any","any","inside","10.10.13.0/24","any","any","any","Allow","none","","any"
"187","STD_POS_TO_DMZ_2792","Shared","app-team","universal","pos","10.157.148.0/24","any","any","dmz","10.46.27.0/24","any","ssl","application-default","Allow","strict","","any"
"188","STD_POS_TO_MGMT_3265","Shared","none","universal","pos","10.157.193.0/24","any","any","mgmt","10.180.209.0/24","any","web-browsing","application-default","Allow","strict","","any"
"189","STD_INSIDE_TO_DMZ2_1234","Shared","standard","universal","inside","10.10.39.0/24","any","any","dmz2","10.176.53.0/24","any","sip","application-default","Allow","strict","","any"
"190","STD_MGMT_TO_POS_1621","Shared","none","universal","mgmt","10.180.63.0/24","any","any","pos","10.157.221.0/24","any","dns","application-default","Allow","none","","any"
"191","STD_IOT_TO_VOIP_681","Shared","app-team","universal","iot","10.158.123.0/24","any","any","voip","10.63.109.0/24","any","smtp","application-default","Allow","none","","any"
"192","STD_INSIDE_TO_MGMT_2567","Shared","none","universal","inside","10.10.164.0/24","any","any","mgmt","10.180.27.0/24","any","voip-generic","application-default","Allow","strict","","any"
"193","STD_DMZ_TO_MGMT_3660","Shared","standard","universal","dmz","10.46.199.0/24","any","any","mgmt","10.180.193.0/24","any","ssl","application-default","Allow","strict","","any"
"194","STD_OUTSIDE_TO_POS_1134","Shared","none","universal","outside","any","any","any","pos","10.157.29.0/24","any","snmp-base","application-default","Allow","strict","","any"
"195","STD_INSIDE_TO_DMZ_3413","Shared","app-team","universal","inside","10.10.12.0/24","any","any","dmz","10.46.5.0/24","any","snmp-base","application-default","Allow","strict","","any"
"196","STD_MGMT_TO_DMZ2_970","Shared","none","universal","mgmt","10.180.133.0/24","any","any","dmz2","10.176.175.0/24","any","sip","application-default","Allow","none","","any"
"197","STD_VOIP_TO_MGMT_326","Shared","app-team","universal","voip","10.63.13.0/24","any","any","mgmt","10.180.154.0/24","any","ntp","application-default","Allow","none","","any"
"198","STD_OUTSIDE_TO_DMZ2_1653","Shared","app-team","universal","outside","any","any","any","dmz2","10.176.36.0/24","any","smtp","application-default","Allow","none","","any"
"199","STD_DMZ_TO_OUTSIDE_3686","Shared","standard","universal","dmz","10.46.252.0/24","any","any","outside","173.127.14.81/32","any","kerberos","application-default","Allow","strict","","any"
"200","STD_DMZ2_TO_VOIP_1212","Shared","standard","universal","dmz2","10.176.119.0/24","any","any","voip","10.63.239.0/24","any","kerberos","application-default","Allow","strict","","any"
"201","POS_TO_INSIDE_15","Shared","pos-segment","universal","pos","10.157.64.0/24","any","any","inside","10.10.251.0/24","any","ssh","application-default","Allow","none","","any"
"202","STD_IOT_TO_OUTSIDE_3451","Shared","none","universal","iot","10.158.147.0/24","any","any","outside","91.215.142.104/32","any","mqtt","application-default","Allow","none","","any"
"203","STD_INSIDE_TO_IOT_2472","Shared","app-team","universal","inside","10.10.245.0/24","any","any","iot","10.158.202.0/24","any","ldap","application-default","Allow","none","","any"
"204","STD_OUTSIDE_TO_POS_2430","Shared","app-team","universal","outside","any","any","any","pos","10.157.107.0/24","any","kerberos","application-default","Allow","strict","","any"
"205","STD_IOT_TO_MGMT_3403","Shared","none","universal","iot","10.158.180.0/24","any","any","mgmt","10.180.238.0/24","any","sip","application-default","Allow","strict","","any"
"206","STD_DMZ_TO_INSIDE_1120","Shared","none","universal","dmz","10.46.215.0/24","any","any","inside","10.10.24.0/24","any","snmp-base","application-default","Allow","strict","","any"
"207","STD_DMZ2_TO_MGMT_382","Shared","none","universal","dmz2","10.176.252.0/24","any","any","mgmt","10.180.158.0/24","any","dns","application-default","Allow","strict","","any"
"208","STD_VOIP_TO_IOT_3185","Shared","none","universal","voip","10.63.129.0/24","any","any","iot","10.158.183.0/24","any","sip","application-default","Allow","strict","","any"
"209","STD_POS_TO_INSIDE_3643","Shared","app-team","universal","pos","10.157.130.0/24","any","any","inside","10.10.18.0/24","any","mqtt","application-default","Allow","strict","","any"
"210","STD_INSIDE_TO_OUTSIDE_2841","Shared","none","universal","inside","10.10.1.0/24","any","any","outside","88.188.198.5/32","any","voip-generic","application-default","Allow","strict","","any"
"211","STD_VOIP_TO_INSIDE_458","Shared","standard","universal","voip","10.63.33.0/24","any","any","inside","10.10.23.0/24","any","snmp-base","application-default","Allow","strict","","any"
"212","STD_DMZ_TO_INSIDE_3347","Shared","none","universal","dmz","10.46.113.0/24","any","any","inside","10.10.228.0/24","any","mqtt","application-default","Allow","strict","","any"
"213","INTERNAL_BROAD_POS_TO_IOT_6","Shared","internal","universal","pos","any","any","any","iot","10.158.172.0/24","any","any","any","Allow","none","","any"
"214","STD_DMZ2_TO_DMZ_3593","Shared","standard","universal","dmz2","10.176.195.0/24","any","any","dmz","10.46.94.0/24","any","ldap","application-default","Allow","strict","","any"
"215","STD_INSIDE_TO_MGMT_1735","Shared","none","universal","inside","10.10.147.0/24","any","any","mgmt","10.180.214.0/24","any","voip-generic","application-default","Allow","strict","","any"
"216","STD_POS_TO_INSIDE_2782","Shared","app-team","universal","pos","10.157.215.0/24","any","any","inside","10.10.160.0/24","any","ntp","application-default","Allow","strict","","any"
"217","STD_VOIP_TO_MGMT_2085","Shared","none","universal","voip","10.63.133.0/24","any","any","mgmt","10.180.55.0/24","any","ssl","application-default","Allow","strict","","any"
"218","STD_IOT_TO_VOIP_1925","Shared","none","universal","iot","10.158.242.0/24","any","any","voip","10.63.213.0/24","any","kerberos","application-default","Allow","strict","","any"
"219","ALLOW_OUTSIDE_TO_IOT_RISKY_53","Shared","remote-access","universal","outside","any","any","any","iot","10.158.20.0/24","any","teamviewer","application-default","Allow","none","","any"
"220","STD_VOIP_TO_OUTSIDE_1316","Shared","none","universal","voip","10.63.97.0/24","any","any","outside","118.251.109.82/32","any","ping","application-default","Allow","none","","any"
"221","STD_INSIDE_TO_OUTSIDE_1667","Shared","none","universal","inside","10.10.177.0/24","any","any","outside","118.181.244.160/32","any","voip-generic","application-default","Allow","strict","","any"
"222","STD_POS_TO_OUTSIDE_1610","Shared","app-team","universal","pos","10.157.71.0/24","any","any","outside","173.233.78.202/32","any","ntp","application-default","Allow","none","","any"
"223","STD_INSIDE_TO_DMZ2_254","Shared","standard","universal","inside","10.10.203.0/24","any","any","dmz2","10.176.167.0/24","any","web-browsing","application-default","Allow","none","","any"
"224","STD_DMZ_TO_VOIP_2698","Shared","app-team","universal","dmz","10.46.27.0/24","any","any","voip","10.63.216.0/24","any","ssl","application-default","Allow","strict","","any"
"225","STD_INSIDE_TO_VOIP_1809","Shared","app-team","universal","inside","10.10.181.0/24","any","any","voip","10.63.186.0/24","any","ping","application-default","Allow","none","","any"
"226","STD_INSIDE_TO_DMZ2_631","Shared","standard","universal","inside","10.10.79.0/24","any","any","dmz2","10.176.43.0/24","any","ldap","application-default","Allow","strict","","any"
"227","STD_MGMT_TO_VOIP_983","Shared","standard","universal","mgmt","10.180.11.0/24","any","any","voip","10.63.162.0/24","any","smtp","application-default","Allow","none","","any"
"228","STD_DMZ_TO_OUTSIDE_2417","Shared","standard","universal","dmz","10.46.48.0/24","any","any","outside","173.2.28.229/32","any","voip-generic","application-default","Allow","strict","","any"
"229","STD_VOIP_TO_DMZ2_3193","Shared","app-team","universal","voip","10.63.229.0/24","any","any","dmz2","10.176.26.0/24","any","sip","application-default","Allow","strict","","any"
"230","STD_IOT_TO_VOIP_1917","Shared","standard","universal","iot","10.158.247.0/24","any","any","voip","10.63.145.0/24","any","ldap","application-default","Allow","strict","","any"
"231","STD_INSIDE_TO_MGMT_3383","Shared","none","universal","inside","10.10.51.0/24","any","any","mgmt","10.180.22.0/24","any","dns","application-default","Allow","strict","","any"
"232","ALLOW_OUTSIDE_TO_VOIP_RISKY_35","Shared","remote-access","universal","outside","any","any","any","voip","10.63.50.0/24","any","ms-rdp","application-default","Allow","none","","any"
"233","STD_INSIDE_TO_POS_2971","Shared","app-team","universal","inside","10.10.208.0/24","any","any","pos","10.157.75.0/24","any","ldap","application-default","Allow","strict","","any"
"234","STD_IOT_TO_INSIDE_1445","Shared","standard","universal","iot","10.158.125.0/24","any","any","inside","10.10.196.0/24","any","smtp","application-default","Allow","none","","any"
"235","STD_OUTSIDE_TO_IOT_3474","Shared","standard","universal","outside","any","any","any","iot","10.158.115.0/24","any","dns","application-default","Allow","strict","","any"
"236","STD_MGMT_TO_DMZ_1334","Shared","none","universal","mgmt","10.180.5.0/24","any","any","dmz","10.46.61.0/24","any","ssl","application-default","Allow","strict","","any"
"237","STD_DMZ_TO_VOIP_857","Shared","none","universal","dmz","10.46.9.0/24","any","any","voip","10.63.241.0/24","any","mqtt","application-default","Allow","strict","","any"
"238","STD_IOT_TO_DMZ2_2891","Shared","standard","universal","iot","10.158.171.0/24","any","any","dmz2","10.176.180.0/24","any","ssl","application-default","Allow","strict","","any"
"239","STD_DMZ2_TO_INSIDE_1165","Shared","app-team","universal","dmz2","10.176.84.0/24","any","any","inside","10.10.168.0/24","any","snmp-base","application-default","Allow","strict","","any"
"240","STD_VOIP_TO_IOT_2650","Shared","none","universal","voip","10.63.47.0/24","any","any","iot","10.158.30.0/24","any","smtp","application-default","Allow","none","","any"
"241","STD_INSIDE_TO_OUTSIDE_2709","Shared","none","universal","inside","10.10.106.0/24","any","any","outside","45.207.234.189/32","any","smtp","application-default","Allow","none","","any"
"242","STD_VOIP_TO_POS_3106","Shared","none","universal","voip","10.63.130.0/24","any","any","pos","10.157.75.0/24","any","ntp","application-default","Allow","strict","","any"
"243","STD_DMZ2_TO_VOIP_2357","Shared","app-team","universal","dmz2","10.176.220.0/24","any","any","voip","10.63.120.0/24","any","snmp-base","application-default","Allow","strict","","any"
"244","STD_DMZ2_TO_OUTSIDE_1168","Shared","none","universal","dmz2","10.176.224.0/24","any","any","outside","203.25.161.115/32","any","mqtt","application-default","Allow","strict","","any"
"245","STD_INSIDE_TO_OUTSIDE_3013","Shared","none","universal","inside","10.10.235.0/24","any","any","outside","45.131.48.100/32","any","mqtt","application-default","Allow","strict","","any"
"246","STD_POS_TO_DMZ2_2843","Shared","none","universal","pos","10.157.38.0/24","any","any","dmz2","10.176.169.0/24","any","web-browsing","application-default","Allow","none","","any"
