"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"165","STD_OUTSIDE_TO_IOT_16321","Shared","none","universal","outside","any","any","any","iot","10.127.233.0/24","any","kerberos","application-default","Allow","none","","any"
"166","STD_MGMT_TO_INSIDE_13407","Shared","standard","universal","mgmt","10.136.213.0/24","any","any","inside","10.46.31.0/24","any","ping","application-default","Allow","strict","","any"
"167","STD_OUTSIDE_TO_VOIP_15305","Shared","none","universal","outside","any","any","any","voip","10.155.50.0/24","any","mqtt","application-default","Allow","strict","","any"
"168","STD_VOIP_TO_DMZ2_16539","Shared","none","universal","voip","10.155.211.0/24","any","any","dmz2","10.103.208.0/24","any","ping","application-default","Allow","strict","","any"
"169","STD_IOT_TO_MGMT_2096","Shared","standard","universal","iot","10.127.131.0/24","any","any","mgmt","10.136.238.0/24","any","web-browsing","application-default","Allow","strict","","any"
"170","STD_POS_TO_DMZ_10053","Shared","none","universal","pos","10.22.120.0/24","any","any","dmz","10.28.126.0/24","any","mqtt","application-default","Allow","strict","","any"
"171","STD_OUTSIDE_TO_IOT_4684","Shared","none","universal","outside","any","any","any","iot","10.127.79.0/24","any","web-browsing","application-default","Allow","strict","","any"
"172","STD_MGMT_TO_IOT_3925","Shared","app-team","universal","mgmt","10.136.195.0/24","any","any","iot","10.127.108.0/24","any","voip-generic","application-default","Allow","strict","","any"
"173","STD_MGMT_TO_VOIP_10868","Shared","standard","universal","mgmt","10.136.14.0/24","any","any","voip","10.155.185.0/24","any","ldap","application-default","Allow","strict","","any"
"174","STD_INSIDE_TO_IOT_16771","Shared","standard","universal","inside","10.46.113.0/24","any","any","iot","10.127.56.0/24","any","mqtt","application-default","Allow","strict","","any"
"175","STD_MGMT_TO_OUTSIDE_13510","Shared","app-team","universal","mgmt","10.136.100.0/24","any","any","outside","60.182.30.52/32","any","ntp","application-default","Allow","strict","","any"
"176","STD_VOIP_TO_INSIDE_15765","Shared","standard","universal","voip","10.155.3.0/24","any","any","inside","10.46.118.0/24","any","sip","application-default","Allow","none","","any"
"177","STD_DMZ2_TO_INSIDE_7136","Shared","app-team","universal","dmz2","10.103.37.0/24","any","any","inside","10.46.48.0/24","any","mqtt","application-default","Allow","strict","","any"
"178","STD_IOT_TO_OUTSIDE_5270","Shared","standard","universal","iot","10.127.139.0/24","any","any","outside","198.203.211.230/32","any","mqtt","application-default","Allow","strict","","any"
"179","STD_IOT_TO_VOIP_17260","Shared","app-team","universal","iot","10.127.198.0/24","any","any","voip","10.155.102.0/24","any","ldap","application-default","Allow","none","","any"
"180","STD_VOIP_TO_POS_9120","Shared","app-team","universal","voip","10.155.144.0/24","any","any","pos","10.22.30.0/24","any","ldap","application-default","Allow","none","","any"
"181","DNS_OUTBOUND_17","Shared","none","universal","inside","10.46.127.0/24","any","any","outside","208.67.222.222/32","any","dns-over-https","tcp-853","Allow","none","","any"
"182","STD_DMZ2_TO_INSIDE_10959","Shared","none","universal","dmz2","10.103.249.0/24","any","any","inside","10.46.188.0/24","any","ntp","application-default","Allow","strict","","any"
"183","STD_POS_TO_VOIP_3878","Shared","none","universal","pos","10.22.10.0/24","any","any","voip","10.155.183.0/24","any","ping","application-default","Allow","strict","","any"
"184","STD_IOT_TO_OUTSIDE_5687","Shared","none","universal","iot","10.127.91.0/24","any","any","outside","91.125.226.57/32","any","mqtt","application-default","Allow","none","","any"
"185","STD_INSIDE_TO_VOIP_4529","Shared","standard","universal","inside","10.46.68.0/24","any","any","voip","10.155.35.0/24","any","ldap","application-default","Allow","strict","","any"
"186","STD_INSIDE_TO_IOT_5885","Shared","standard","universal","inside","10.46.14.0/24","any","any","iot","10.127.178.0/24","any","dns","application-default","Allow","none","","any"
"187","STD_VOIP_TO_MGMT_6868","Shared","none","universal","voip","10.155.4.0/24","any","any","mgmt","10.136.88.0/24","any","dns","application-default","Allow","strict","","any"
"188","STD_OUTSIDE_TO_INSIDE_17339","Shared","none","universal","outside","any","any","any","inside","10.46.255.0/24","any","ssl","application-default","Allow","none","","any"
"189","STD_VOIP_TO_POS_12254","Shared","none","universal","voip","10.155.146.0/24","any","any","pos","10.22.94.0/24","any","dns","application-default","Allow","strict","","any"
"190","STD_DMZ_TO_MGMT_16837","Shared","standard","universal","dmz","10.28.80.0/24","any","any","mgmt","10.136.83.0/24","any","snmp-base","application-default","Allow","none","","any"
"191","STD_MGMT_TO_POS_9","Shared","standard","universal","mgmt","10.136.125.0/24","any","any","pos","10.22.187.0/24","any","smtp","application-default","Allow","strict","","any"
"192","STD_POS_TO_INSIDE_15042","Shared","app-team","universal","pos","10.22.247.0/24","any","any","inside","10.46.232.0/24","any","kerberos","application-default","Allow","strict","","any"
"193","STD_VOIP_TO_IOT_1727","Shared","none","universal","voip","10.155.34.0/24","any","any","iot","10.127.34.0/24","any","mqtt","application-default","Allow","none","","any"
"194","STD_IOT_TO_VOIP_11298","Shared","none","universal","iot","10.127.162.0/24","any","any","voip","10.155.50.0/24","any","snmp-base","application-default","Allow","strict","","any"
"195","STD_IOT_TO_MGMT_2552","Shared","standard","universal","iot","10.127.206.0/24","any","any","mgmt","10.136.40.0/24","any","kerberos","application-default","Allow","none","","any"
"196","STD_VOIP_TO_DMZ_6990","Shared","none","universal","voip","10.155.144.0/24","any","any","dmz","10.28.102.0/24","any","mqtt","application-default","Allow","strict","","any"
"197","DUPLICATE_NAME_TEST","Shared","none","universal","outside","any","any","any","dmz","102.60.83.54/32","any","ssl","application-default","Allow","strict","","any"
"198","STD_DMZ2_TO_IOT_10243","Shared","none","universal","dmz2","10.103.250.0/24","any","any","iot","10.127.114.0/24","any","kerberos","application-default","Allow","strict","","any"
"199","STD_DMZ2_TO_IOT_2246","Shared","standard","universal","dmz2","10.103.238.0/24","any","any","iot","10.127.46.0/24","any","sip","application-default","Allow","strict","","any"
"200","STD_OUTSIDE_TO_INSIDE_11967","Shared","none","universal","outside","any","any","any","inside","10.46.123.0/24","any","ldap","application-default","Allow","none","","any"
"201","STD_OUTSIDE_TO_MGMT_3352","Shared","standard","universal","outside","any","any","any","mgmt","10.136.169.0/24","any","smtp","application-default","Allow","strict","","any"
"202","STD_INSIDE_TO_MGMT_9798","Shared","none","universal","inside","10.46.181.0/24","any","any","mgmt","10.136.241.0/24","any","ssl","application-default","Allow","none","","any"
"203","STD_IOT_TO_MGMT_7542","Shared","none","universal","iot","10.127.103.0/24","any","any","mgmt","10.136.219.0/24","any","ldap","application-default","Allow","strict","","any"
"204","STD_VOIP_TO_OUTSIDE_3443","Shared","standard","universal","voip","10.155.31.0/24","any","any","outside","88.121.177.57/32","any","web-browsing","application-default","Allow","strict","","any"
"205","STD_IOT_TO_VOIP_13902","Shared","standard","universal","iot","10.127.138.0/24","any","any","voip","10.155.153.0/24","any","smtp","application-default","Allow","strict","","any"
"206","STD_OUTSIDE_TO_INSIDE_5066","Shared","standard","universal","outside","any","any","any","inside","10.46.202.0/24","any","web-browsing","application-default","Allow","strict","","any"
"207","STD_POS_TO_DMZ_14015","Shared","standard","universal","pos","10.22.72.0/24","any","any","dmz","10.28.22.0/24","any","ssl","application-default","Allow","none","","any"
"208","STD_MGMT_TO_OUTSIDE_5524","Shared","app-team","universal","mgmt","10.136.45.0/24","any","any","outside","91.107.55.66/32","any","dns","application-default","Allow","strict","","any"
"209","STD_VOIP_TO_POS_17839","Shared","app-team","universal","voip","10.155.151.0/24","any","any","pos","10.22.48.0/24","any","voip-generic","application-default","Allow","none","","any"
"210","STD_VOIP_TO_DMZ_5404","Shared","none","universal","voip","10.155.228.0/24","any","any","dmz","10.28.132.0/24","any","smtp","application-default","Allow","none","","any"
"211","STD_VOIP_TO_MGMT_17144","Shared","none","universal","voip","10.155.198.0/24","any","any","mgmt","10.136.77.0/24","any","smtp","application-default","Allow","strict","","any"
"212","LEGACY_PORT_RULE_203","Shared","legacy-port","universal","inside","any","any","any","inside","10.46.108.0/24","any","any","tcp-1433","Allow","none","","any"
"213","STD_VOIP_TO_POS_220","Shared","standard","universal","voip","10.155.252.0/24","any","any","pos","10.22.123.0/24","any","ntp","application-default","Allow","strict","","any"
"214","STD_INSIDE_TO_DMZ_8249","Shared","none","universal","inside","10.46.232.0/24","any","any","dmz","10.28.1.0/24","any","ping","application-default","Allow","strict","","any"
"215","STD_INSIDE_TO_DMZ_3387","Shared","none","universal","inside","10.46.73.0/24","any","any","dmz","10.28.202.0/24","any","snmp-base","application-default","Allow","none","","any"
"216","STD_DMZ_TO_DMZ2_7512","Shared","app-team","universal","dmz","10.28.107.0/24","any","any","dmz2","10.103.199.0/24","any","kerberos","application-default","Allow","none","","any"
"217","DUPLICATE_NAME_TEST","Shared","none","universal","outside","any","any","any","dmz","45.174.65.233/32","any","ssl","application-default","Allow","strict","","any"
"218","STD_INSIDE_TO_DMZ2_2171","Shared","none","universal","inside","10.46.221.0/24","any","any","dmz2","10.103.77.0/24","any","smtp","application-default","Allow","strict","","any"
"219","STD_MGMT_TO_INSIDE_7742","Shared","standard","universal","mgmt","10.136.65.0/24","any","any","inside","10.46.59.0/24","any","mqtt","application-default","Allow","strict","","any"
"220","STD_INSIDE_TO_POS_5812","Shared","none","universal","inside","10.46.158.0/24","any","any","pos","10.22.246.0/24","any","mqtt","application-default","Allow","none","","any"
"221","INBOUND_OUTSIDE_TO_DMZ2_109","Shared","partner-facing","universal","outside","any","any","any","dmz2","77.155.89.143/32","any","vnc","application-default","Allow","strict","","any"
"222","STD_INSIDE_TO_VOIP_5022","Shared","standard","universal","inside","10.46.192.0/24","any","any","voip","10.155.40.0/24","any","ldap","application-default","Allow","strict","","any"
"223","STD_POS_TO_DMZ2_6202","Shared","app-team","universal","pos","10.22.60.0/24","any","any","dmz2","10.103.244.0/24","any","voip-generic","application-default","Allow","strict","","any"
"224","STD_INSIDE_TO_DMZ2_10631","Shared","none","universal","inside","10.46.99.0/24","any","any","dmz2","10.103.77.0/24","any","ldap","application-default","Allow","strict","","any"
"225","STD_DMZ_TO_POS_7171","Shared","none","universal","dmz","10.28.173.0/24","any","any","pos","10.22.7.0/24","any","kerberos","application-default","Allow","strict","","any"
"226","STD_INSIDE_TO_POS_3250","Shared","app-team","universal","inside","10.46.73.0/24","any","any","pos","10.22.128.0/24","any","ldap","application-default","Allow","strict","","any"
"227","STD_OUTSIDE_TO_DMZ2_16331","Shared","standard","universal","outside","any","any","any","dmz2","10.103.185.0/24","any","ldap","application-default","Allow","strict","","any"
"228","STD_DMZ_TO_DMZ2_1534","Shared","app-team","universal","dmz","10.28.7.0/24","any","any","dmz2","10.103.124.0/24","any","snmp-base","application-default","Allow","none","","any"
"229","STD_VOIP_TO_INSIDE_6594","Shared","app-team","universal","voip","10.155.240.0/24","any","any","inside","10.46.169.0/24","any","dns","application-default","Allow","strict","","any"
"230","STD_OUTSIDE_TO_DMZ2_15285","Shared","app-team","universal","outside","any","any","any","dmz2","10.103.254.0/24","any","snmp-base","application-default","Allow","strict","","any"
"231","STD_MGMT_TO_DMZ_15924","Shared","none","universal","mgmt","10.136.128.0/24","any","any","dmz","10.28.201.0/24","any","web-browsing","application-default","Allow","strict","","any"
"232","STD_VOIP_TO_DMZ_5168","Shared","none","universal","voip","10.155.24.0/24","any","any","dmz","10.28.252.0/24","any","dns","application-default","Allow","strict","","any"
"233","TEMP_ACCESS_4","Shared","trial-vendor","universal","outside","any","any","any","mgmt","any","any","any","any","Allow","none","","any"
"234","STD_DMZ2_TO_MGMT_628","Shared","none","universal","dmz2","10.103.254.0/24","any","any","mgmt","10.136.79.0/24","any","smtp","application-default","Allow","strict","","any"
"235","STD_DMZ_TO_POS_472","Shared","app-team","universal","dmz","10.28.111.0/24","any","any","pos","10.22.255.0/24","any","kerberos","application-default","Allow","strict","","any"
"236","STD_DMZ2_TO_DMZ_18076","Shared","standard","universal","dmz2","10.103.68.0/24","any","any","dmz","10.28.80.0/24","any","sip","application-default","Allow","strict","","any"
"237","STD_DMZ_TO_MGMT_12859","Shared","app-team","universal","dmz","10.28.167.0/24","any","any","mgmt","10.136.23.0/24","any","web-browsing","application-default","Allow","none","","any"
"238","ALLOW_OUTSIDE_TO_DMZ2_RISKY_71","Shared","remote-access","universal","outside","any","any","any","dmz2","10.103.250.0/24","any","ms-rdp","application-default","Allow","none","","any"
"239","STD_INSIDE_TO_POS_7416","Shared","standard","universal","inside","10.46.235.0/24","any","any","pos","10.22.19.0/24","any","ssl","application-default","Allow","strict","","any"
"240","STD_DMZ_TO_DMZ2_14094","Shared","none","universal","dmz","10.28.251.0/24","any","any","dmz2","10.103.237.0/24","any","ldap","application-default","Allow","strict","","any"
"241","STD_DMZ2_TO_OUTSIDE_2709","Shared","standard","universal","dmz2","10.103.21.0/24","any","any","outside","45.198.141.152/32","any","ping","application-default","Allow","strict","","any"
"242","STD_DMZ2_TO_VOIP_9663","Shared","none","universal","dmz2","10.103.90.0/24","any","any","voip","10.155.88.0/24","any","ldap","application-default","Allow","none","","any"
"243","STD_DMZ_TO_IOT_2105","Shared","standard","universal","dmz","10.28.137.0/24","any","any","iot","10.127.163.0/24","any","voip-generic","application-default","Allow","none","","any"
"244","STD_DMZ2_TO_MGMT_15648","Shared","standard","universal","dmz2","10.103.127.0/24","any","any","mgmt","10.136.3.0/24","any","snmp-base","application-default","Allow","strict","","any"
