"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"166","STD_DMZ_TO_AD_2903","Shared","app-team","universal","dmz","APP-SRV-01","any","any","ad","DC-01","any","snmp-base","application-default","Allow","none","","any"
"167","STD_MGMT_TO_IOT_680","Shared","app-team","universal","mgmt","MGMT-JUMPBOX-01","any","any","iot","APP-SRV-02","any","mqtt","application-default","Allow","none","","any"
"168","STD_SERVER_TO_IOT_357","Shared","standard","universal","server","DC-01","any","any","iot","WORKSTATIONS-FLOOR2","any","web-browsing","application-default","Allow","strict","","any"
"169","STD_SERVER_TO_POS_3064","Shared","standard","universal","server","WORKSTATIONS-FLOOR2","any","any","pos","WORKSTATIONS-FLOOR2","any","ssl","application-default","Allow","strict","","any"
"170","LEGACY_PORT_38","Shared","legacy-port","universal","inside","any","any","any","voip","DC-02","any","any","tcp-1433","Allow","none","","any"
"171","STD_DMZ_TO_OUTSIDE_3586","Shared","none","universal","dmz","DB-SRV-01","any","any","outside","8.8.8.8/32","any","ssl","application-default","Allow","strict","","any"
"172","SCOPED_PARTNER_TO_WEB-SRV-02_30","Shared","partner-integration","universal","outside","PARTNER-VENDOR-B","any","any","dmz","WEB-SRV-02","any","ssl","application-default","Allow","strict","","any"
"173","STD_POS_TO_AD_914","Shared","standard","universal","pos","DC-01","any","any","ad","WEB-SRV-02","any","ping","application-default","Allow","strict","","any"
"174","SCOPED_PARTNER_TO_WEB-SRV-01_60","Shared","partner-integration","universal","outside","PARTNER-VENDOR-A","any","any","dmz","WEB-SRV-01","any","ssl","application-default","Allow","strict","","any"
"175","STD_IOT_TO_VOIP_1418","Shared","standard","universal","iot","API-GATEWAY-01","any","any","voip","WORKSTATIONS-FLOOR1","any","ssl","application-default","Allow","strict","","any"
"176","STD_VOIP_TO_POS_1087","Shared","app-team","universal","voip","APP-SRV-02","any","any","pos","DB-SRV-01","any","voip-generic","application-default","Allow","none","","any"
"177","OPEN_OUTSIDE_TO_APP-SERVERS-G_94","Shared","legacy-open","universal","outside","any","any","any","mgmt","APP-SERVERS-G","any","postgres","application-default","Allow","none","","any"
"178","STD_INSIDE_TO_IOT_3633","Shared","standard","universal","inside","FILE-SRV-01","any","any","iot","MGMT-JUMPBOX-01","any","sip","application-default","Allow","strict","","any"
"179","STD_MGMT_TO_AD_756","Shared","standard","universal","mgmt","WORKSTATIONS-FLOOR1","any","any","ad","APP-SRV-02","any","mqtt","application-default","Allow","strict","","any"
"180","STD_OUTSIDE_TO_SERVER_3710","Shared","none","universal","outside","any","any","any","server","WORKSTATIONS-FLOOR2","any","web-browsing","application-default","Allow","none","","any"
"181","RISKY_OUTSIDE_TO_APP-SRV-02_54","Shared","remote-access","universal","outside","any","any","any","inside","APP-SRV-02","any","postgres","application-default","Allow","none","","any"
"182","STD_IOT_TO_DMZ_888","Shared","standard","universal","iot","APP-SRV-02","any","any","dmz","APP-SRV-02","any","web-browsing","application-default","Allow","none","","any"
"183","REMOTE_ACCESS_17","Shared","remote-support","universal","outside","any","any","any","server","MGMT-JUMPBOX-01","any","anydesk","application-default","Allow","none","","any"
"184","STD_AD_TO_IOT_614","Shared","app-team","universal","ad","WORKSTATIONS-FLOOR2","any","any","iot","APP-SRV-01","any","mqtt","application-default","Allow","none","","any"
"185","SCOPED_NO_PROFILE_23","Shared","partner-integration","universal","outside","PARTNER-VENDOR-A","any","any","dmz","API-GATEWAY-01","any","ssl","application-default","Allow","none","","any"
"186","STD_SERVER_TO_MGMT_2213","Shared","standard","universal","server","API-GATEWAY-01","any","any","mgmt","WORKSTATIONS-FLOOR2","any","dns","application-default","Allow","strict","","any"
"187","SCOPED_INTERNAL_INSIDE_TO_DMZ_82","Shared","standard","universal","inside","APP-SRV-01","any","any","dmz","FILE-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"188","SCOPED_INTERNAL_SERVER_TO_AD_92","Shared","standard","universal","server","APP-SRV-01","any","any","ad","APP-SRV-01","any","voip-generic","application-default","Allow","strict","","any"
"189","STD_DMZ_TO_OUTSIDE_3477","Shared","app-team","universal","dmz","FILE-SRV-01","any","any","outside","1.1.1.1/32","any","ssl","application-default","Allow","strict","","any"
"190","STD_MGMT_TO_SERVER_2391","Shared","none","universal","mgmt","WEB-SRV-02","any","any","server","APP-SRV-01","any","snmp-base","application-default","Allow","strict","","any"
"191","STD_OUTSIDE_TO_DMZ_70","Shared","none","universal","outside","any","any","any","dmz","WORKSTATIONS-FLOOR2","any","snmp-base","application-default","Allow","none","","any"
"192","STD_MGMT_TO_DMZ_2489","Shared","none","universal","mgmt","WEB-SRV-01","any","any","dmz","WORKSTATIONS-FLOOR2","any","dns","application-default","Allow","strict","","any"
"193","STD_POS_TO_VOIP_1907","Shared","standard","universal","pos","APP-SRV-01","any","any","voip","IOT-GATEWAY-01","any","dns","application-default","Allow","none","","any"
"194","REMOTE_ACCESS_19","Shared","remote-support","universal","outside","any","any","any","server","MGMT-JUMPBOX-01","any","splashtop","application-default","Allow","none","","any"
"195","STD_OUTSIDE_TO_POS_1523","Shared","none","universal","outside","any","any","any","pos","VOIP-PBX-01","any","smtp","application-default","Allow","strict","","any"
"196","STD_IOT_TO_VOIP_3198","Shared","none","universal","iot","DB-SRV-01","any","any","voip","DB-SRV-01","any","ping","application-default","Allow","none","","any"
"197","STD_VOIP_TO_SERVER_1013","Shared","app-team","universal","voip","DB-SRV-01","any","any","server","FILE-SRV-01","any","dns","application-default","Allow","none","","any"
"198","STD_SERVER_TO_INSIDE_444","Shared","standard","universal","server","APP-SRV-02","any","any","inside","API-GATEWAY-01","any","ntp","application-default","Allow","strict","","any"
"199","OPEN_OUTSIDE_TO_APP-SERVERS-G_20","Shared","none","universal","outside","any","any","any","pos","APP-SERVERS-G","any","splashtop","any","Allow","none","","any"
"200","STD_POS_TO_IOT_773","Shared","standard","universal","pos","API-GATEWAY-01","any","any","iot","DC-01","any","ping","application-default","Allow","strict","","any"
"201","STD_DMZ_TO_AD_945","Shared","standard","universal","dmz","VOIP-PBX-01","any","any","ad","API-GATEWAY-01","any","mqtt","application-default","Allow","none","","any"
"202","STD_OUTSIDE_TO_AD_971","Shared","none","universal","outside","any","any","any","ad","DB-SRV-01","any","smtp","application-default","Allow","none","","any"
"203","STD_SERVER_TO_DMZ_2128","Shared","app-team","universal","server","DB-SRV-01","any","any","dmz","WEB-SRV-02","any","mqtt","application-default","Allow","strict","","any"
"204","STD_INSIDE_TO_AD_2784","Shared","app-team","universal","inside","DB-SRV-01","any","any","ad","API-GATEWAY-01","any","sip","application-default","Allow","none","","any"
"205","OUTBOUND_SCOPED_45","Shared","outbound-standard","universal","mgmt","MGMT-JUMPBOX-01","any","any","outside","91.61.212.204/32","any","snmp-base","application-default","Allow","strict","","any"
"206","SCOPED_NO_PROFILE_22","Shared","partner-integration","universal","outside","PARTNER-VENDOR-A","any","any","dmz","WEB-SRV-01","any","ssl","application-default","Allow","none","","any"
"207","OPEN_OUTSIDE_TO_WEB-SERVERS-G_27","Shared","none","universal","outside","any","any","any","dmz","WEB-SERVERS-G","any","postgres","any","Allow","none","","any"
"208","STD_AD_TO_OUTSIDE_3122","Shared","none","universal","ad","APP-SRV-01","any","any","outside","1.1.1.1/32","any","dns","application-default","Allow","strict","","any"
"209","STD_MGMT_TO_DMZ_714","Shared","none","universal","mgmt","APP-SRV-02","any","any","dmz","MGMT-JUMPBOX-01","any","smtp","application-default","Allow","strict","","any"
"210","STD_DMZ_TO_INSIDE_562","Shared","app-team","universal","dmz","DB-SRV-01","any","any","inside","DC-01","any","ssl","application-default","Allow","strict","","any"
"211","STD_DMZ_TO_SERVER_1134","Shared","none","universal","dmz","WEB-SRV-01","any","any","server","APP-SRV-01","any","sip","application-default","Allow","strict","","any"
"212","STD_POS_TO_DMZ_2847","Shared","none","universal","pos","APP-SRV-02","any","any","dmz","MGMT-JUMPBOX-01","any","sip","application-default","Allow","strict","","any"
"213","RISKY_OUTSIDE_TO_FILE-SRV-01_67","Shared","remote-access","universal","outside","any","any","any","dmz","FILE-SRV-01","any","logmein","application-default","Allow","none","","any"
"214","LEGACY_PORT_27","Shared","legacy-port","universal","inside","any","any","any","voip","DC-02","any","any","tcp-5900","Allow","none","","any"
"215","STD_AD_TO_OUTSIDE_1038","Shared","none","universal","ad","WORKSTATIONS-FLOOR2","any","any","outside","8.8.8.8/32","any","ssl","application-default","Allow","strict","","any"
"216","SCOPED_INTERNAL_POS_TO_AD_97","Shared","standard","universal","pos","MGMT-JUMPBOX-01","any","any","ad","FILE-SRV-01","any","snmp-base","application-default","Allow","strict","","any"
"217","STD_DMZ_TO_OUTSIDE_1718","Shared","none","universal","dmz","APP-SRV-01","any","any","outside","1.1.1.1/32","any","ssl","application-default","Allow","strict","","any"
"218","RISKY_OUTSIDE_TO_MGMT-JUMPBOX-01_102","Shared","remote-access","universal","outside","any","any","any","iot","MGMT-JUMPBOX-01","any","mysql","application-default","Allow","none","","any"
"219","STD_POS_TO_IOT_1121","Shared","none","universal","pos","DB-SRV-01","any","any","iot","APP-SRV-02","any","web-browsing","application-default","Allow","strict","","any"
"220","STD_OUTSIDE_TO_VOIP_2772","Shared","standard","universal","outside","any","any","any","voip","DB-SRV-01","any","dns","application-default","Allow","strict","","any"
"221","SERVER_TO_DC_72","Shared","ad-auth","universal","server","WORKSTATIONS-FLOOR2","any","any","ad","DOMAIN-CONTROLLERS-G","any","kerberos","application-default","Allow","none","","any"
"222","OPEN_OUTSIDE_TO_CRITICAL-INFRA-G_65","Shared","none","universal","outside","any","any","any","server","CRITICAL-INFRA-G","any","any","application-default","Allow","none","","any"
"223","STD_AD_TO_IOT_1529","Shared","none","universal","ad","API-GATEWAY-01","any","any","iot","MGMT-JUMPBOX-01","any","voip-generic","application-default","Allow","none","","any"
"224","STD_AD_TO_OUTSIDE_2604","Shared","app-team","universal","ad","WORKSTATIONS-FLOOR2","any","any","outside","9.9.9.9/32","any","smtp","application-default","Allow","strict","","any"
"225","OUTBOUND_SCOPED_42","Shared","outbound-standard","universal","server","WORKSTATIONS-FLOOR1","any","any","outside","77.49.178.184/32","any","dns","application-default","Allow","strict","","any"
"226","OPEN_OUTSIDE_TO_CRITICAL-INFRA-G_137","Shared","none","universal","outside","any","any","any","dmz","CRITICAL-INFRA-G","any","anydesk","any","Allow","none","","any"
"227","STD_POS_TO_SERVER_2575","Shared","standard","universal","pos","APP-SRV-02","any","any","server","WEB-SRV-02","any","sip","application-default","Allow","none","","any"
"228","STD_MGMT_TO_INSIDE_3094","Shared","standard","universal","mgmt","DC-01","any","any","inside","API-GATEWAY-01","any","dns","application-default","Allow","strict","","any"
"229","STD_OUTSIDE_TO_VOIP_3770","Shared","none","universal","outside","any","any","any","voip","IOT-GATEWAY-01","any","ping","application-default","Allow","strict","","any"
"230","STD_IOT_TO_SERVER_1279","Shared","none","universal","iot","MGMT-JUMPBOX-01","any","any","server","DB-SRV-01","any","voip-generic","application-default","Allow","strict","","any"
"231","STD_INSIDE_TO_VOIP_2216","Shared","none","universal","inside","API-GATEWAY-01","any","any","voip","API-GATEWAY-01","any","smtp","application-default","Allow","strict","","any"
"232","STD_VOIP_TO_AD_3207","Shared","none","universal","voip","WEB-SRV-01","any","any","ad","WORKSTATIONS-FLOOR2","any","ssl","application-default","Allow","strict","","any"
"233","STD_SERVER_TO_INSIDE_3090","Shared","none","universal","server","IOT-GATEWAY-01","any","any","inside","WORKSTATIONS-FLOOR1","any","mqtt","application-default","Allow","none","","any"
"234","RISKY_OUTSIDE_TO_APP-SRV-02_25","Shared","remote-access","universal","outside","any","any","any","voip","APP-SRV-02","any","kerberos","application-default","Allow","none","","any"
"235","VOIP_TO_DC_19","Shared","ad-auth","universal","voip","WORKSTATIONS-FLOOR2","any","any","ad","DOMAIN-CONTROLLERS-G","any","kerberos","application-default","Allow","none","","any"
"236","STD_IOT_TO_AD_1079","Shared","standard","universal","iot","MGMT-JUMPBOX-01","any","any","ad","FILE-SRV-01","any","smtp","application-default","Allow","strict","","any"
"237","OPEN_OUTSIDE_TO_CRITICAL-INFRA-G_122","Shared","none","universal","outside","any","any","any","mgmt","CRITICAL-INFRA-G","any","vnc","application-default","Allow","none","","any"
"238","STD_IOT_TO_OUTSIDE_489","Shared","standard","universal","iot","WEB-SRV-02","any","any","outside","8.8.8.8/32","any","web-browsing","application-default","Allow","strict","","any"
"239","STD_VOIP_TO_POS_3422","Shared","standard","universal","voip","WORKSTATIONS-FLOOR2","any","any","pos","WEB-SRV-02","any","sip","application-default","Allow","strict","","any"
"240","STD_VOIP_TO_SERVER_2771","Shared","standard","universal","voip","APP-SRV-01","any","any","server","VOIP-PBX-01","any","mqtt","application-default","Allow","strict","","any"
"241","STD_INSIDE_TO_IOT_1070","Shared","none","universal","inside","WEB-SRV-01","any","any","iot","FILE-SRV-01","any","sip","application-default","Allow","strict","","any"
"242","STD_INSIDE_TO_IOT_3851","Shared","standard","universal","inside","DC-01","any","any","iot","WEB-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"243","STD_VOIP_TO_POS_3923","Shared","none","universal","voip","WEB-SRV-01","any","any","pos","WEB-SRV-02","any","mqtt","application-default","Allow","none","","any"
"244","STD_SERVER_TO_POS_3519","Shared","none","universal","server","IOT-GATEWAY-01","any","any","pos","APP-SRV-01","any","snmp-base","application-default","Allow","none","","any"
"245","STD_DMZ_TO_OUTSIDE_1154","Shared","standard","universal","dmz","VOIP-PBX-01","any","any","outside","9.9.9.9/32","any","dns","application-default","Allow","strict","","any"
"246","STD_INSIDE_TO_SERVER_405","Shared","standard","universal","inside","FILE-SRV-01","any","any","server","APP-SRV-01","any","voip-generic","application-default","Allow","strict","","any"
"247","OUTBOUND_SCOPED_18","Shared","outbound-standard","universal","server","WORKSTATIONS-FLOOR1","any","any","outside","91.107.185.193/32","any","snmp-base","application-default","Allow","strict","","any"
"248","STD_MGMT_TO_POS_769","Shared","app-team","universal","mgmt","WORKSTATIONS-FLOOR2","any","any","pos","WORKSTATIONS-FLOOR1","any","sip","application-default","Allow","strict","","any"
"249","STD_SERVER_TO_IOT_2619","Shared","none","universal","server","IOT-GATEWAY-01","any","any","iot","WEB-SRV-01","any","ntp","application-default","Allow","none","","any"
"250","STD_INSIDE_TO_VOIP_1710","Shared","none","universal","inside","VOIP-PBX-01","any","any","voip","DC-01","any","mqtt","application-default","Allow","none","","any"
"251","STD_IOT_TO_VOIP_3939","Shared","app-team","universal","iot","WORKSTATIONS-FLOOR1","any","any","voip","VOIP-PBX-01","any","smtp","application-default","Allow","none","","any"
